,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
lissandra,,51.95%,51.95%,51.95%,,,51.95%,51.95%,,,51.95%,51.95%,,,,,,,,,51.95%,51.95%,51.95%,,51.95%,,,51.95%,,,,,,51.95%,51.95%,51.95%,,,51.95%,,,,,51.95%,,51.95%,,,,,51.95%,,,,,,,51.95%,51.95%,51.95%,,51.95%,,,,,,51.95%,,,,,,,51.95%,51.95%,51.95%,,,,,51.95%,51.95%,,,,51.95%,,,,,,51.95%,,,,,51.95%,51.95%,,,,,,,,,,51.95%,,,,,,,,,,,,,51.95%,,,51.95%,51.95%,51.95%,,51.95%,51.95%,,,,51.95%,,,51.95%,,,,,,51.95%,51.95%,51.95%,,,51.95%,51.95%,,,51.95%,,51.95%,,51.95%,51.95%,,,,51.95%,,51.95%,,51.95%,
lucian,,,,,,,,,51.39%,51.37%,,,,,,,,,51.39%,,,,51.37%,,,51.37%,,,,,51.37%,,,,,,,,,,,,,51.37%,,,,,,,,51.37%,51.37%,51.37%,51.37%,,,,,,,,,,,51.37%,,,,,,,,,,,,,,51.37%,,,,,,,,,51.37%,,,,,,,,,,,,,,,,,,,,,51.37%,,51.37%,51.37%,,,,,,,51.37%,,51.37%,,,51.37%,,,,,,,,,51.37%,,,,51.37%,,,51.37%,51.37%,,,,,,,,,,51.39%,51.37%,,,51.37%,,,,,,51.37%,51.37%,,,
lulu,,,,,51.34%,,,,,51.34%,,,51.34%,,51.34%,51.34%,51.34%,,,,,,,,,,,,51.34%,,,51.34%,,,51.34%,,,,,,,,,51.34%,,,,51.34%,,,,,,,,51.34%,,,,,,,,,,,,51.34%,,51.34%,,,,,51.34%,,,51.34%,51.34%,,,51.34%,,51.34%,,51.34%,51.34%,51.34%,,,,,,,51.34%,51.34%,51.34%,,,51.34%,,,51.34%,51.34%,,,,,,,,51.34%,51.34%,,51.34%,51.34%,,,,,,,51.34%,51.34%,51.34%,51.34%,,51.34%,,,51.34%,51.34%,51.34%,,,,,,,,,,,51.34%,,,,,,,,51.34%,,51.34%,,,,,51.34%,,,,,51.34%,51.34%,51.34%
lux,,,,,49.10%,,,,,49.10%,,,49.10%,,49.10%,49.10%,49.10%,,,,,,,,,,,,49.10%,,,49.10%,,,49.10%,,,,,,,,,49.10%,,,,49.10%,,,,,,,,49.10%,,,,,,,,,,,,49.10%,,49.10%,,,,49.10%,,,,49.10%,49.10%,,,49.10%,,49.10%,,49.10%,49.10%,49.10%,,,,,,,49.10%,49.10%,49.10%,,,49.10%,,,49.10%,49.10%,,,,,,,,49.10%,49.10%,,49.10%,49.10%,,,,,,,49.10%,49.10%,49.10%,49.10%,,49.10%,,,49.10%,49.10%,49.10%,,,,,,,,,,,49.10%,,,,,,,,49.10%,,49.10%,,,,,49.10%,,,,,49.10%,49.10%,49.10%
malphite,52.33%,,52.33%,,,,,,,,,,,,,,,,,52.33%,52.33%,52.33%,,52.33%,,,52.33%,,,,,,52.33%,,52.33%,52.33%,52.33%,52.33%,52.33%,,52.33%,,52.33%,,52.33%,52.33%,,,,52.33%,52.33%,,,,,,,,,52.33%,,52.33%,,,52.33%,,52.33%,,,,,,,,,,,,,,52.33%,,,,52.33%,,,,,,,52.33%,,52.33%,52.33%,52.33%,,,52.33%,,,,,,52.33%,,52.33%,52.33%,52.33%,,,,,52.33%,,52.33%,,52.33%,52.33%,,,,,,,52.33%,,52.33%,,,,52.33%,,,52.33%,52.33%,,,52.33%,52.33%,52.33%,52.33%,,,,,,,52.33%,52.33%,52.33%,52.33%,,,,52.33%,52.33%,52.33%,,52.33%,,,,,,
malzahar,,51.28%,51.28%,51.28%,,,51.28%,51.28%,,,51.28%,51.28%,,,,,,,,,51.28%,51.28%,51.28%,,51.28%,,,51.28%,,,,,,51.28%,51.28%,51.28%,,,51.28%,,,,,51.28%,,51.28%,,,,,51.28%,,,,,,,51.28%,51.28%,51.28%,,51.28%,,,,,,51.28%,,,,51.28%,,,51.28%,51.28%,,,,,,51.28%,51.28%,,,,51.28%,,,,,,51.28%,,,,,51.28%,51.28%,,,,,,,,,,51.28%,,,,,,,,,,,,,51.28%,,,51.28%,51.28%,51.28%,,51.28%,51.28%,,,,51.28%,,,51.28%,,,,,,51.28%,51.28%,51.28%,,,51.28%,51.28%,,,51.28%,,51.28%,,51.28%,51.28%,,,,51.28%,,51.28%,,51.28%,
maokai,,,,,50.87%,,,,,50.87%,,,50.87%,,50.87%,50.87%,50.87%,,,,,,,,,,,,50.87%,,,50.87%,,,50.87%,,,,,,,,,50.87%,,,,50.87%,,,,,,,,50.87%,,,,,,,,,,,,50.87%,,50.87%,,,,50.87%,50.87%,,,,50.87%,,,50.87%,,50.87%,,50.87%,50.87%,50.87%,,,,,,,50.87%,50.87%,50.87%,,,50.87%,,,50.87%,50.87%,,,,,,,,50.87%,50.87%,,50.87%,50.87%,,,,,,,50.87%,50.87%,50.87%,50.87%,,50.87%,,,50.87%,50.87%,50.87%,,,,,,,,,,,50.87%,,,,,,,,50.87%,,50.87%,,,,,50.87%,,,,,50.87%,50.87%,50.87%
milio,,,,,52.15%,,,,,52.15%,,,52.15%,,52.15%,52.15%,52.15%,,,,,,,,,,,,52.15%,,,52.15%,,,52.15%,,,,,,,,,52.15%,,,,52.15%,,,,,,,,52.15%,,,,,,,,,,,,52.15%,,52.15%,,,,52.15%,52.15%,,,52.15%,,,,52.15%,,52.15%,,52.15%,52.15%,52.15%,,,,,,,52.15%,52.15%,52.15%,,,52.15%,,,52.15%,52.15%,,,,,,,,52.15%,52.15%,,52.15%,52.15%,,,,,,,52.15%,52.15%,52.15%,52.15%,,52.15%,,,52.15%,52.15%,52.15%,,,,,,,,,,,52.15%,,,,,,,,52.15%,,52.15%,,,,,52.15%,,,,,52.15%,52.15%,52.15%
missfortune,,,,,,,,,50.93%,50.93%,,,,,,,,,50.93%,,,,50.93%,,,50.93%,,,,,50.93%,,,,,,,,,,,,,50.93%,,,,,,,,50.93%,50.93%,50.93%,50.93%,,,,,,,,,,,50.93%,,,,,,,50.93%,,,,,,,,,,,,,,,,50.93%,,,,,,,,,,,,,,,,,,,,,50.93%,,50.93%,50.93%,,,,,,,50.93%,,50.93%,,,50.93%,,,,,,,,,50.93%,,,,50.93%,,,50.93%,50.93%,,,,,,,,,,50.93%,50.93%,,,50.93%,,,,,,50.93%,50.93%,,,
mordekaiser,52.00%,,52.00%,,,,,,,,,,,,,,,,,52.00%,52.00%,52.00%,,52.00%,,,52.00%,,,,,,52.00%,,52.00%,52.00%,52.00%,52.00%,52.00%,,52.00%,,52.00%,,52.00%,52.00%,,,,52.00%,52.00%,,,,,,,,,52.00%,,52.00%,,,52.00%,,52.00%,,,,,,,,,52.00%,,,,,,,,,52.00%,,,,,,,52.00%,,52.00%,52.00%,52.00%,,,52.00%,,,,,,52.00%,,52.00%,52.00%,52.00%,,,,,52.00%,,52.00%,,52.00%,52.00%,,,,,,,52.00%,,52.00%,,,,52.00%,,,52.00%,52.00%,,,52.00%,52.00%,52.00%,52.00%,,,,,,,52.00%,52.00%,52.00%,52.00%,,,,52.00%,52.00%,52.00%,,52.00%,,,,,,
morgana,,,,,50.44%,,,,,50.44%,,,50.44%,,50.44%,50.44%,50.44%,,,,,,,,,,,,50.44%,,,50.44%,,,50.44%,,,,,,,,,50.44%,,,,50.44%,,,,,,,,50.44%,,,,,,,,,,,,50.44%,,50.44%,,,,50.44%,50.44%,,,50.44%,50.44%,,,,,50.44%,,50.44%,50.44%,50.44%,,,,,,,50.44%,50.44%,50.44%,,,50.44%,,,50.44%,50.44%,,,,,,,,50.44%,50.44%,,50.44%,50.44%,,,,,,,50.44%,50.44%,50.44%,50.44%,,50.44%,,,50.44%,50.44%,50.44%,,,,,,,,,,,50.44%,,,,,,,,50.44%,,50.44%,,,,,50.44%,,,,,50.44%,50.44%,50.44%
naafiri,,,,,,50.15%,,,,,,,,50.15%,,,,50.15%,,,,,,,50.15%,,50.15%,50.15%,50.15%,50.15%,,50.15%,,,,,,,50.15%,50.15%,50.15%,50.15%,,,,,50.15%,,50.15%,50.15%,,,,,,,50.15%,,,,50.15%,,50.15%,50.15%,,,,,50.15%,,50.15%,,,,,,,,,,,,,,,,,50.15%,,50.15%,50.15%,,,,50.15%,50.15%,,50.15%,,,50.15%,50.15%,,,,50.15%,,,,,50.15%,,,,50.15%,,50.15%,,,,50.15%,,,,,,,,50.15%,50.15%,,,,,50.15%,,,,50.15%,,,,,,,50.15%,50.15%,,,50.15%,50.15%,50.15%,,,50.15%,,,,,50.15%,50.15%,,,,,50.15%
nami,,,,,52.14%,,,,,52.14%,,,52.14%,,52.14%,52.14%,52.14%,,,,,,,,,,,,52.14%,,,52.14%,,,52.14%,,,,,,,,,52.14%,,,,52.14%,,,,,,,,52.14%,,,,,,,,,,,,52.14%,,52.14%,,,,52.14%,52.14%,,,52.14%,52.14%,,,52.14%,,,,52.14%,52.14%,52.14%,,,,,,,52.14%,52.14%,52.14%,,,52.14%,,,52.14%,52.14%,,,,,,,,52.14%,52.14%,,52.14%,52.14%,,,,,,,52.14%,52.14%,52.14%,52.14%,,52.14%,,,52.14%,52.14%,52.14%,,,,,,,,,,,52.14%,,,,,,,,52.14%,,52.14%,,,,,52.14%,,,,,52.14%,52.14%,52.14%
nasus,51.34%,,51.34%,,,,,,,,,,,,,,,,,51.34%,51.34%,51.34%,,51.34%,,,51.34%,,,,,,51.34%,,51.34%,51.34%,51.34%,51.34%,51.34%,,51.34%,,51.34%,,51.34%,51.34%,,,,51.34%,51.34%,,,,,,,,,51.34%,,51.34%,,,51.34%,,51.34%,,,,,,,,,51.34%,,,,,51.34%,,,,,,,,,,,51.34%,,51.34%,51.34%,51.34%,,,51.34%,,,,,,51.34%,,51.34%,51.34%,51.34%,,,,,51.34%,,51.34%,,51.34%,51.34%,,,,,,,51.34%,,51.34%,,,,51.34%,,,51.34%,51.34%,,,51.34%,51.34%,51.34%,51.34%,,,,,,,51.34%,51.34%,51.34%,51.34%,,,,51.34%,51.34%,51.34%,,51.34%,,,,,,
nautilus,,,,,49.57%,,,,,49.57%,,,49.57%,,49.57%,49.57%,49.57%,,,,,,,,,,,,49.57%,,,49.57%,,,49.57%,,,,,,,,,49.57%,,,,49.57%,,,,,,,,49.57%,,,,,,,,,,,,49.57%,,49.57%,,,,49.57%,49.57%,,,49.57%,49.57%,,,49.57%,,49.57%,,,49.57%,49.57%,,,,,,,49.57%,49.57%,49.57%,,,49.57%,,,49.57%,49.57%,,,,,,,,49.57%,49.57%,,49.57%,49.57%,,,,,,,49.57%,49.57%,49.57%,49.57%,,49.57%,,,49.57%,49.57%,49.57%,,,,,,,,,,,49.57%,,,,,,,,49.57%,,49.57%,,,,,49.57%,,,,,49.57%,49.57%,49.57%
neeko,,,,,49.96%,,,,,49.96%,,,49.96%,,49.96%,49.96%,49.96%,,,,,,,,,,,,49.96%,,,49.96%,,,49.96%,,,,,,,,,49.96%,,,,49.96%,,,,,,,,49.96%,,,,,,,,,,,,49.96%,,49.96%,,,,49.96%,49.96%,,,49.96%,49.96%,,,49.96%,,49.96%,,49.96%,,49.96%,,,,,,,49.96%,49.96%,49.96%,,,49.96%,,,49.96%,49.96%,,,,,,,,49.96%,49.96%,,49.96%,49.96%,,,,,,,49.96%,49.96%,49.96%,49.96%,,49.96%,,,49.96%,49.96%,49.96%,,,,,,,,,,,49.96%,,,,,,,,49.96%,,49.96%,,,,,49.96%,,,,,49.96%,49.96%,49.96%
nidalee,,,,,,49.93%,,,,,,,,49.93%,,,,49.93%,,,,,,,49.93%,,49.93%,49.93%,49.93%,49.93%,,49.93%,,,,,,,49.93%,49.93%,49.93%,49.93%,,,,,49.93%,,49.93%,49.93%,,,,,,,49.93%,,,,49.93%,,49.93%,49.93%,,,,,49.93%,,49.93%,,,,,,,,,,,,49.93%,,,,,,,49.93%,49.93%,,,,49.93%,49.93%,,49.93%,,,49.93%,49.93%,,,,49.93%,,,,,49.93%,,,,49.93%,,49.93%,,,,49.93%,,,,,,,,49.93%,49.93%,,,,,49.93%,,,,49.93%,,,,,,,49.93%,49.93%,,,49.93%,49.93%,49.93%,,,49.93%,,,,,49.93%,49.93%,,,,,49.93%
nilah,,,,,,,,,53.10%,53.10%,,,,,,,,,53.10%,,,,53.10%,,,53.10%,,,,,53.10%,,,,,,,,,,,,,53.10%,,,,,,,,53.10%,53.10%,53.10%,53.10%,,,,,,,,,,,53.10%,,,,,,,53.10%,,,,,,,53.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.10%,,53.10%,53.10%,,,,,,,53.10%,,53.10%,,,53.10%,,,,,,,,,53.10%,,,,53.10%,,,53.10%,53.10%,,,,,,,,,,53.10%,53.10%,,,53.10%,,,,,,53.10%,53.10%,,,
nocturne,,,,,,51.73%,,,,,,,,51.73%,,,,51.73%,,,,,,,51.73%,,51.73%,51.73%,51.73%,51.73%,,51.73%,,,,,,,51.73%,51.73%,51.73%,51.73%,,,,,51.73%,,51.73%,51.73%,,,,,,,51.73%,,,,51.73%,,51.73%,51.73%,,,,,51.73%,,51.73%,,,,,,,,,,,,51.73%,,,,,51.73%,,,51.73%,,,,51.73%,51.73%,,51.73%,,,51.73%,51.73%,,,,51.73%,,,,,51.73%,,,,51.73%,,51.73%,,,,51.73%,,,,,,,,51.73%,51.73%,,,,,51.73%,,,,51.73%,,,,,,,51.73%,51.73%,,,51.73%,51.73%,51.73%,,,51.73%,,,,,51.73%,51.73%,,,,,51.73%
nunu,,,,,,51.50%,,,,,,,,51.50%,,,,51.50%,,,,,,,51.50%,,51.50%,51.50%,51.50%,51.50%,,51.50%,,,,,,,51.50%,51.50%,51.50%,51.50%,,,,,51.50%,,51.50%,51.50%,,,,,,,51.50%,,,,51.50%,,51.50%,51.50%,,,,,51.50%,,51.50%,,,,,,,,,,,,51.50%,,,,,51.50%,,51.50%,,,,,51.50%,51.50%,,51.50%,,,51.50%,51.50%,,,,51.50%,,,,,51.50%,,,,51.50%,,51.50%,,,,51.50%,,,,,,,,51.50%,51.50%,,,,,51.50%,,,,51.50%,,,,,,,51.50%,51.50%,,,51.50%,51.50%,51.50%,,,51.50%,,,,,51.50%,51.50%,,,,,51.50%
olaf,52.51%,,52.51%,,,,,,,,,,,,,,,,,52.51%,52.51%,52.51%,,52.51%,,,52.51%,,,,,,52.51%,,52.51%,52.51%,52.51%,52.51%,52.51%,,52.51%,,52.51%,,52.51%,52.51%,,,,52.51%,52.51%,,,,,,,,,52.51%,,52.51%,,,52.51%,,52.51%,,,,,,,,,52.51%,,,,,52.51%,,,,52.51%,,,,,,,,,52.51%,52.51%,52.51%,,,52.51%,,,,,,52.51%,,52.51%,52.51%,52.51%,,,,,52.51%,,52.51%,,52.51%,52.51%,,,,,,,52.51%,,52.51%,,,,52.51%,,,52.51%,52.51%,,,52.51%,52.51%,52.51%,52.51%,,,,,,,52.51%,52.51%,52.51%,52.51%,,,,52.51%,52.51%,52.51%,,52.51%,,,,,,
orianna,,50.24%,50.24%,50.24%,,,50.24%,50.24%,,,50.24%,50.24%,,,,,,,,,50.24%,50.24%,50.24%,,50.24%,,,50.24%,,,,,,50.24%,50.24%,50.24%,,,50.24%,,,,,50.24%,,50.24%,,,,,50.24%,,,,,,,50.24%,50.24%,50.24%,,50.24%,,,,,,50.24%,,,,50.24%,,,50.24%,50.24%,50.24%,,,,,50.24%,50.24%,,,,50.24%,,,,,,,,,,,50.24%,50.24%,,,,,,,,,,50.24%,,,,,,,,,,,,,50.24%,,,50.24%,50.24%,50.24%,,50.24%,50.24%,,,,50.24%,,,50.24%,,,,,,50.24%,50.24%,50.24%,,,50.24%,50.24%,,,50.24%,,50.24%,,50.24%,50.24%,,,,50.24%,,50.24%,,50.24%,
ornn,51.14%,,51.14%,,,,,,,,,,,,,,,,,51.14%,51.14%,51.14%,,51.14%,,,51.14%,,,,,,51.14%,,51.14%,51.14%,51.14%,51.14%,51.14%,,51.14%,,51.14%,,51.14%,51.14%,,,,51.14%,51.14%,,,,,,,,,51.14%,,51.14%,,,51.14%,,51.14%,,,,,,,,,51.14%,,,,,51.14%,,,,51.14%,,,,,,,51.14%,,,51.14%,51.14%,,,51.14%,,,,,,51.14%,,51.14%,51.14%,51.14%,,,,,51.14%,,51.14%,,51.14%,51.14%,,,,,,,51.14%,,51.14%,,,,51.14%,,,51.14%,51.14%,,,51.14%,51.14%,51.14%,51.14%,,,,,,,51.14%,51.14%,51.14%,51.14%,,,,51.14%,51.14%,51.14%,,51.14%,,,,,,
pantheon,,,,,,51.07%,,,,,,,,51.07%,,,,51.07%,,,,,,,51.07%,,51.07%,51.07%,51.07%,51.07%,,51.07%,,,,,,,51.07%,51.07%,51.07%,51.07%,,,,,51.07%,,51.07%,51.07%,,,,,,,51.07%,,,,51.07%,,51.07%,51.07%,,,,,51.07%,,51.07%,,,,,,,,,,,,51.07%,,,,,51.07%,,51.07%,51.07%,,,,,51.07%,,51.07%,,,51.07%,51.07%,,,,51.07%,,,,,51.07%,,,,51.07%,,51.07%,,,,51.07%,,,,,,,,51.07%,51.07%,,,,,51.07%,,,,51.07%,,,,,,,51.07%,51.07%,,,51.07%,51.07%,51.07%,,,51.07%,,,,,51.07%,51.07%,,,,,51.07%
poppy,,,,,51.85%,,,,,51.85%,,,51.85%,,51.85%,51.85%,51.85%,,,,,,,,,,,,51.85%,,,51.85%,,,51.85%,,,,,,,,,51.85%,,,,51.85%,,,,,,,,51.85%,,,,,,,,,,,,51.85%,,51.85%,,,,51.85%,51.85%,,,51.85%,51.85%,,,51.85%,,51.85%,,51.85%,51.85%,51.85%,,,,,,,51.85%,,51.85%,,,51.85%,,,51.85%,51.85%,,,,,,,,51.85%,51.85%,,51.85%,51.85%,,,,,,,51.85%,51.85%,51.85%,51.85%,,51.85%,,,51.85%,51.85%,51.85%,,,,,,,,,,,51.85%,,,,,,,,51.85%,,51.85%,,,,,51.85%,,,,,51.85%,51.85%,51.85%
pyke,,,,,50.23%,,,,,50.23%,,,50.23%,,50.23%,50.23%,50.23%,,,,,,,,,,,,50.23%,,,50.23%,,,50.23%,,,,,,,,,50.23%,,,,50.23%,,,,,,,,50.23%,,,,,,,,,,,,50.23%,,50.23%,,,,50.23%,50.23%,,,50.23%,50.23%,,,50.23%,,50.23%,,50.23%,50.23%,50.23%,,,,,,,50.23%,50.23%,,,,50.23%,,,50.23%,50.23%,,,,,,,,50.23%,50.23%,,50.23%,50.17%,,,,,,,50.23%,50.23%,50.23%,50.23%,,50.23%,,,50.23%,50.23%,50.23%,,,,,,,,,,,50.23%,,,,,,,,50.23%,,50.23%,,,,,50.17%,,,,,50.23%,50.23%,50.23%
qiyana,,51.41%,51.41%,51.41%,,,51.41%,51.41%,,,51.41%,51.41%,,,,,,,,,51.41%,51.41%,51.41%,,51.41%,,,51.41%,,,,,,51.41%,51.41%,51.41%,,,51.41%,,,,,51.41%,,51.41%,,,,,51.41%,,,,,,,51.41%,51.41%,51.41%,,51.41%,,,,,,51.41%,,,,51.41%,,,51.41%,51.41%,51.41%,,,,,51.41%,51.41%,,,,51.41%,,,,,,51.41%,,,,,,51.41%,,,,,,,,,,51.41%,,,,,,,,,,,,,51.41%,,,51.41%,51.41%,51.41%,,51.41%,51.41%,,,,51.41%,,,51.41%,,,,,,51.41%,51.41%,51.41%,,,51.41%,51.41%,,,51.41%,,51.41%,,51.41%,51.41%,,,,51.41%,,51.41%,,51.41%,
quinn,53.47%,,53.47%,,,,,,,,,,,,,,,,,53.47%,53.47%,53.47%,,53.47%,,,53.47%,,,,,,53.47%,,53.47%,53.47%,53.47%,53.47%,53.47%,,53.47%,,53.47%,,53.47%,53.47%,,,,53.47%,53.47%,,,,,,,,,53.47%,,53.47%,,,53.47%,,53.47%,,,,,,,,,53.47%,,,,,53.47%,,,,53.47%,,,,,,,53.47%,,53.47%,53.47%,53.47%,,,,,,,,,53.47%,,53.47%,53.47%,53.47%,,,,,53.47%,,53.47%,,53.47%,53.47%,,,,,,,53.47%,,53.47%,,,,53.47%,,,53.47%,53.47%,,,53.47%,53.47%,53.47%,53.47%,,,,,,,53.47%,53.47%,53.47%,53.47%,,,,53.47%,53.47%,53.47%,,53.47%,,,,,,
rakan,,,,,50.75%,,,,,50.75%,,,50.75%,,50.75%,50.75%,50.75%,,,,,,,,,,,,50.75%,,,50.75%,,,50.75%,,,,,,,,,50.75%,,,,50.75%,,,,,,,,50.75%,,,,,,,,,,,,50.75%,,50.75%,,,,50.75%,50.75%,,,50.75%,50.75%,,,50.75%,,50.75%,,50.75%,50.75%,50.75%,,,,,,,50.75%,50.75%,50.75%,,,,,,50.75%,50.75%,,,,,,,,50.75%,50.75%,,50.75%,50.75%,,,,,,,50.75%,50.75%,50.75%,50.75%,,50.75%,,,50.75%,50.75%,50.75%,,,,,,,,,,,50.75%,,,,,,,,50.75%,,50.75%,,,,,50.75%,,,,,50.75%,50.75%,50.75%
rammus,,,,,,52.00%,,,,,,,,52.00%,,,,52.00%,,,,,,,52.00%,,52.00%,52.00%,52.00%,52.00%,,52.00%,,,,,,,52.00%,52.00%,52.00%,52.00%,,,,,52.00%,,52.00%,52.00%,,,,,,,52.00%,,,,52.00%,,52.00%,52.00%,,,,,52.00%,,52.00%,,,,,,,,,,,,52.00%,,,,,52.00%,,52.00%,52.00%,,,,52.00%,52.00%,,52.00%,,,,52.00%,,,,52.00%,,,,,52.00%,,,,52.00%,,52.00%,,,,52.00%,,,,,,,,52.00%,52.00%,,,,,52.00%,,,,52.00%,,,,,,,52.00%,52.00%,,,52.00%,52.00%,52.00%,,,52.00%,,,,,52.00%,52.00%,,,,,52.00%
reksai,,,,,,52.02%,,,,,,,,52.02%,,,,52.02%,,,,,,,52.02%,,52.02%,52.02%,52.02%,52.02%,,52.02%,,,,,,,52.02%,52.02%,52.02%,52.02%,,,,,52.02%,,52.02%,52.02%,,,,,,,52.02%,,,,52.02%,,52.02%,52.02%,,,,,52.02%,,52.02%,,,,,,,,,,,,52.02%,,,,,52.02%,,52.02%,52.02%,,,,52.02%,52.02%,,52.02%,,,52.02%,,,,,52.02%,,,,,52.02%,,,,52.02%,,52.02%,,,,52.02%,,,,,,,,52.02%,52.02%,,,,,52.02%,,,,52.02%,,,,,,,52.02%,52.02%,,,52.02%,52.02%,52.02%,,,52.02%,,,,,52.02%,52.02%,,,,,52.02%
rell,,,,,51.22%,,,,,51.22%,,,51.22%,,51.22%,51.22%,51.22%,,,,,,,,,,,,51.22%,,,51.22%,,,51.22%,,,,,,,,,51.22%,,,,51.22%,,,,,,,,51.22%,,,,,,,,,,,,51.22%,,51.22%,,,,51.22%,51.22%,,,51.22%,51.22%,,,51.22%,,51.22%,,51.22%,51.22%,51.22%,,,,,,,51.22%,51.22%,51.22%,,,51.22%,,,,51.22%,,,,,,,,51.22%,51.22%,,51.22%,51.22%,,,,,,,51.22%,51.22%,51.22%,51.22%,,51.22%,,,51.22%,51.22%,51.22%,,,,,,,,,,,51.22%,,,,,,,,51.22%,,51.22%,,,,,51.22%,,,,,51.22%,51.22%,51.22%
renata,,,,,49.41%,,,,,49.41%,,,49.41%,,49.41%,49.41%,49.41%,,,,,,,,,,,,49.41%,,,49.41%,,,49.41%,,,,,,,,,49.41%,,,,49.41%,,,,,,,,49.41%,,,,,,,,,,,,49.41%,,49.41%,,,,49.41%,49.41%,,,49.41%,49.41%,,,49.41%,,49.41%,,49.41%,49.41%,49.41%,,,,,,,49.41%,49.41%,49.41%,,,49.41%,,,49.41%,,,,,,,,,49.41%,49.41%,,49.41%,49.41%,,,,,,,49.41%,49.41%,49.41%,49.41%,,49.41%,,,49.41%,49.41%,49.41%,,,,,,,,,,,49.41%,,,,,,,,49.41%,,49.41%,,,,,49.41%,,,,,49.41%,49.41%,49.41%
renekton,50.45%,,50.45%,,,,,,,,,,,,,,,,,50.45%,50.45%,50.45%,,50.45%,,,50.45%,,,,,,50.45%,,50.45%,50.45%,50.45%,50.45%,50.45%,,50.45%,,50.45%,,50.45%,50.45%,,,,50.45%,50.45%,,,,,,,,,50.45%,,50.45%,,,50.45%,,50.45%,,,,,,,,,50.45%,,,,,50.45%,,,,50.45%,,,,,,,50.45%,,50.45%,50.45%,50.45%,,,50.45%,,,,,,,,50.45%,50.45%,50.45%,,,,,50.45%,,50.45%,,50.45%,50.45%,,,,,,,50.45%,,50.45%,,,,50.45%,,,50.45%,50.45%,,,50.45%,50.45%,50.45%,50.45%,,,,,,,50.45%,50.45%,50.45%,50.45%,,,,50.45%,50.45%,50.45%,,50.45%,,,,,,
rengar,,,,,,50.00%,,,,,,,,50.00%,,,,50.00%,,,,,,,50.00%,,50.00%,50.00%,50.00%,50.00%,,50.00%,,,,,,,50.00%,50.00%,50.00%,50.00%,,,,,50.00%,,50.00%,50.00%,,,,,,,50.00%,,,,50.00%,,50.00%,50.00%,,,,,50.00%,,50.00%,,,,,,,,,,,,50.00%,,,,,50.00%,,50.00%,50.00%,,,,50.00%,50.00%,,50.00%,,,50.00%,50.00%,,,,,,,,,50.00%,,,,50.00%,,50.00%,,,,50.00%,,,,,,,,50.00%,50.00%,,,,,50.00%,,,,50.00%,,,,,,,50.00%,50.00%,,,50.00%,50.00%,50.00%,,,50.00%,,,,,50.00%,50.00%,,,,,50.00%
riven,52.23%,,52.23%,,,,,,,,,,,,,,,,,52.23%,52.23%,52.23%,,52.23%,,,52.23%,,,,,,52.23%,,52.23%,52.23%,52.23%,52.23%,52.23%,,52.23%,,52.23%,,52.23%,52.23%,,,,52.23%,52.23%,,,,,,,,,52.23%,,52.23%,,,52.23%,,52.23%,,,,,,,,,52.23%,,,,,52.23%,,,,52.23%,,,,,,,52.23%,,52.23%,52.23%,52.23%,,,52.23%,,,,,,52.23%,,,52.23%,52.23%,,,,,52.23%,,52.23%,,52.23%,52.23%,,,,,,,52.23%,,52.23%,,,,52.23%,,,52.23%,52.23%,,,52.23%,52.23%,52.23%,52.23%,,,,,,,52.23%,52.23%,52.23%,52.23%,,,,52.23%,52.23%,52.23%,,52.23%,,,,,,
